"distcode","district","commcode","commune","long","lat","type","pop_dens","clinic_id"
"MG31301","Toamasina I","MG31301002","Anjoma",49.3927,-18.1735,"CSB2",4180.2392578125,1051
"MG31301","Toamasina I","MG31301004","Tanambao V",49.3995,-18.146,"CSB2",31830.890625,1052
"MG31310","Toamasina II","MG31310150","Ambodilazana",49.1791,-18.1286,"CSB2",247.47151184082,1053
"MG23207","Nosy-Varika","MG23207031","Ambahy",48.4793,-20.7754,"CSB2",159.728134155273,1054
"MG23207","Nosy-Varika","MG23207113","Ambakobe",48.0875,-20.6877,"CSB2",107.688247680664,1055
"MG23207","Nosy-Varika","MG23207192","Ambodiara",48.0334,-20.6262,"CSB2",21.4947719573975,1056
"MG23207","Nosy-Varika","MG23207151","Ambodilafa",48.1804,-20.5067,"CSB2",185.68196105957,1057
"MG23207","Nosy-Varika","MG23207052","Ambodirian'i Sahafary",48.4263,-20.5014,"CSB2",252.315963745117,1058
"MG23207","Nosy-Varika","MG23207171","Ampasinambo",47.9933,-20.5252,"CSB2",131.98583984375,1059
"MG23207","Nosy-Varika","MG23207032","Andara",48.4313,-20.8425,"CSB2",89.2566909790039,1060
"MG23207","Nosy-Varika","MG23207152","Androrangavola",48.2392,-20.5285,"CSB2",275.760925292969,1061
"MG23207","Nosy-Varika","MG23207173","Angodongodona",47.8348,-20.57,"CSB2",351.557434082031,1062
"MG23207","Nosy-Varika","MG23207172","Antanambao",47.8794,-20.5511,"CSB2",304.400573730469,1063
"MG23207","Nosy-Varika","MG23207191","Befody",47.937,-20.7789,"CSB2",323.759094238281,1064
"MG23207","Nosy-Varika","MG23207010","Nosy Varika",48.5352,-20.5879,"CSB2",235.80615234375,1066
"MG23207","Nosy-Varika","MG23207070","Sahavato",48.3279,-20.5977,"CSB2",206.233367919922,1067
"MG23207","Nosy-Varika","MG23207130","Soavina",48.2889,-20.3873,"CSB2",322.238861083984,1068
"MG23207","Nosy-Varika","MG23207112","Vohidroa",48.2075,-20.695,"CSB2",237.049713134766,1069
"MG23207","Nosy-Varika","MG23207111","Vohitrandriana",48.2681,-20.7611,"CSB2",352.866363525391,1071
"MG23212","Vohipeno","MG23212090","Ankarimbary",47.8044,-22.3002,"CSB2",1077.24353027344,1073
"MG23212","Vohipeno","MG23212053","Anoloka",47.893,-22.3378,"CSB2",209.924621582031,1074
"MG23212","Vohipeno","MG23212230","Ilakatra",47.6716,-22.3469,"CSB2",587.022094726562,1076
"MG23212","Vohipeno","MG23212051","Ivato",47.8681,-22.3865,"CSB2",905.5126953125,1077
"MG23212","Vohipeno","MG23212110","Lanivo",47.8138,-22.2951,"CSB2",1999.37390136719,1078
"MG23212","Vohipeno","MG23212070","Mahabo",47.8007,-22.3244,"CSB2",257.595855712891,1079
"MG23212","Vohipeno","MG23212150","Mahasoabe",47.7688,-22.2843,"CSB2",1473.87170410156,1080
"MG23212","Vohipeno","MG23212270","Mahazoarivo",47.5587,-22.3383,"CSB2",374.654144287109,1081
"MG23212","Vohipeno","MG23212130","Nato",47.8446,-22.3003,"CSB2",654.211059570312,1082
"MG23212","Vohipeno","MG23212171","Onjatsy",47.8976,-22.4064,"CSB2",1073.43383789062,1083
"MG23212","Vohipeno","MG23212250","Sahalava",47.6468,-22.2675,"CSB2",119.344650268555,1084
"MG23212","Vohipeno","MG23212172","Vohilany",47.8834,-22.4073,"CSB2",299.988433837891,1086
"MG23212","Vohipeno","MG23212032","Vohindava",47.8657,-22.4153,"CSB2",1294.54125976562,1087
"MG23212","Vohipeno","MG23212010","Vohipeno",47.8388,-22.3562,"CSB2",2192.61279296875,1088
"MG23212","Vohipeno","MG23212031","Vohitrindry",47.8318,-22.3806,"CSB2",658.881469726562,1089
"MG41401","Mahajanga I","MG41401002","Mahabibo",46.3263,-15.71,"CSB2",13081.681640625,1099
"MG41415","Mahajanga II","MG41415092","Ambalabe Befanjava",46.9515,-15.7754,"CSB2",232.337493896484,1101
"MG41415","Mahajanga II","MG41415031","Ambalakida",46.7136,-15.8154,"CSB2",4.31673383712769,1102
"MG41415","Mahajanga II","MG41415072","Andranoboka",46.8892,-15.6348,"CSB2",450.385070800781,1103
"MG41415","Mahajanga II","MG41415071","Bekobay",46.9266,-15.8184,"CSB2",557.688415527344,1104
"MG41415","Mahajanga II","MG41415032","Betsako",46.5325,-15.5994,"CSB2",24.022575378418,1105
"MG41415","Mahajanga II","MG41415011","Belobaka",46.3943,-15.7048,"CSB2",498.543182373047,1106
"MG41415","Mahajanga II","MG41415050","Mariarano",46.6947,-15.4818,"CSB2",42.1427764892578,1109
"MG41405","Ambato Boeni","MG41405130","Ankirihitra",46.5827,-16.6125,"CSB2",31.5183544158936,1110
"MG41405","Ambato Boeni","MG41405112","Ambondromamy",47.1578,-16.4365,"CSB2",377.144714355469,1112
"MG41405","Ambato Boeni","MG41405052","Andranofasika",46.8467,-16.3365,"CSB2",429.333312988281,1113
"MG41405","Ambato Boeni","MG41405150","Andranomamy",47.1241,-16.5378,"CSB2",348.072662353516,1114
"MG41405","Ambato Boeni","MG41405090","Anjiajia",46.9498,-16.4609,"CSB2",2246.123046875,1115
"MG41405","Ambato Boeni","MG41405051","Ankijabe",46.7656,-16.4136,"CSB2",413.553985595703,1116
"MG41405","Ambato Boeni","MG41405070","Madirovalo",46.5467,-16.4439,"CSB2",2961.58422851562,1118
"MG41405","Ambato Boeni","MG41405170","Manerinerina",47.297,-16.2594,"CSB2",290.865051269531,1119
"MG41405","Ambato Boeni","MG41405190","Sitampiky",46.1078,-16.6756,"CSB2",65.4226837158203,1120
"MG41405","Ambato Boeni","MG41405111","Tsaramandroso",47.0465,-16.3639,"CSB2",264.699279785156,1121
"MG41406","Marovoay","MG41406031","Marovoay Banlieue",46.6269,-15.9945,"CSB2",190.063415527344,1123
"MG41406","Marovoay","MG41406070","Tsararano",46.6721,-16.1779,"CSB2",1076.96374511719,1125
"MG41407","Mitsinjo","MG41407092","Ambarimaninga",46.0037,-16.4952,"CSB2",152.300552368164,1127
"MG41407","Mitsinjo","MG41407030","Antongomena Bevary",45.9189,-15.9239,"CSB2",25.8792190551758,1128
"MG41407","Mitsinjo","MG41407012","Antseza",45.8623,-16.2148,"CSB2",13.9187870025635,1129
"MG41407","Mitsinjo","MG41407091","Bekipay",46.1257,-16.2533,"CSB2",25.9715900421143,1130
"MG41407","Mitsinjo","MG41407070","Katsepy",46.2377,-15.7637,"CSB2",386.495849609375,1131
"MG41403","Soalala","MG41403030","Ambohipaky",44.9744,-16.4234,"CSB2",191.978485107422,1134
"MG41403","Soalala","MG41403050","Andranomavo",45.5639,-16.5787,"CSB2",129.296951293945,1135
"MG41406","Marovoay","MG41406051","Ambolomoty",46.6983,-16.1601,"CSB2",1592.28845214844,1138
"MG41406","Marovoay","MG41406158","Ankaraobato",46.1884,-16.183,"CSB2",74.7316741943359,1139
"MG41406","Marovoay","MG41406090","Ankazomborona",46.7571,-16.114,"CSB2",2111.83984375,1140
"MG41406","Marovoay","MG41406033","Anosinalainolona",46.6215,-16.1838,"CSB2",236.259872436523,1141
"MG41406","Marovoay","MG41406032","Antanambao Andranolava",46.6945,-15.9955,"CSB2",249.608444213867,1142
"MG41406","Marovoay","MG41406112","Antanimasaka",46.539,-16.2284,"CSB2",265.165008544922,1144
"MG41406","Marovoay","MG41406130","Bemaharivo",46.4004,-16.1436,"CSB2",20.5471591949463,1145
"MG41406","Marovoay","MG41406111","Manaratsandry",46.5066,-16.1892,"CSB2",5684.40966796875,1146
"MG41406","Marovoay","MG41406052","Marovoay",46.7544,-16.1821,"CSB2",271.384185791016,1147
"MG32305","Fenerive Est","MG32305090","Ambatoharanana",49.3089,-17.2405,"CSB2",72.9621124267578,1148
"MG32305","Fenerive Est","MG32305150","Ampasimbe Manantsatrana",49.4799,-17.0945,"CSB2",329.848846435547,1149
"MG32305","Fenerive Est","MG32305070","Ampasina Maningory",49.415,-17.2137,"CSB2",551.163513183594,1150
"MG32305","Fenerive Est","MG32305210","Antsiatsiaka",49.3736,-17.0481,"CSB2",162.791259765625,1151
"MG32305","Fenerive Est","MG32305050","Mahambo",49.4537,-17.4868,"CSB2",619.554870605469,1153
"MG32305","Fenerive Est","MG32305170","Miorimivalana",49.1666,-17.1686,"CSB2",30.0669231414795,1154
"MG32305","Fenerive Est","MG32305130","Saranambana",49.1723,-17.2723,"CSB2",342.088287353516,1155
"MG32305","Fenerive Est","MG32305110","Vohilengo",49.2659,-17.289,"CSB2",350.740600585938,1156
"MG32305","Fenerive Est","MG32305190","Vohipeno",49.295,-17.1678,"CSB2",127.884346008301,1157
"MG32304","Mananara-Avaratra","MG32304093","Ambatoharanana",49.5819,-16.4266,"CSB2",689.13427734375,1158
"MG32304","Mananara-Avaratra","MG32304070","Ambodiampana",49.6148,-16.1028,"CSB2",155.494918823242,1159
"MG32304","Mananara-Avaratra","MG32304012","Ambodivoanio",49.6589,-16.183,"CSB2",380.454895019531,1160
"MG32304","Mananara-Avaratra","MG32304031","Antanambaobe",49.6684,-16.2621,"CSB2",249.36457824707,1161
"MG32304","Mananara-Avaratra","MG32304110","Antanambe",49.8487,-16.4332,"CSB2",34.8732109069824,1162
"MG32318","Soanierana Ivongo","MG32318070","Andapafito",49.3806,-16.9109,"CSB2",319.699523925781,1165
"MG32318","Soanierana Ivongo","MG32318090","Ambahoabe",49.5054,-16.7712,"CSB2",57.9765777587891,1166
"MG32318","Soanierana Ivongo","MG32318050","Ambodiampana",49.5689,-16.823,"CSB2",307.788940429688,1167
"MG32318","Soanierana Ivongo","MG32318030","Antanifotsy",49.6135,-16.875,"CSB2",192.553787231445,1168
"MG32318","Soanierana Ivongo","MG32318012","Fotsialanana",49.484,-16.9222,"CSB2",1044.36584472656,1169
"MG32318","Soanierana Ivongo","MG32318110","Manompana",49.7429,-16.6899,"CSB2",351.765197753906,1170
"MG32315","Vavatenina","MG32315092","Ambatoharanana",49.119,-17.3437,"CSB2",150.192108154297,1171
"MG32315","Vavatenina","MG32315050","Ambohibe",49.1085,-17.4365,"CSB2",358.487213134766,1172
"MG32315","Vavatenina","MG32315070","Ampasimazava",49.2989,-17.4085,"CSB2",290.402191162109,1173
"MG32315","Vavatenina","MG32315110","Andasibe",49.0763,-17.3584,"CSB2",107.357711791992,1174
"MG32315","Vavatenina","MG32315091","Anjahambe",49.1464,-17.3848,"CSB2",390.73095703125,1175
"MG32315","Vavatenina","MG32315030","Maromitety",49.2851,-17.4383,"CSB2",436.866180419922,1176
"MG32315","Vavatenina","MG32315130","Miarinarivo",49.1733,-17.6437,"CSB2",174.241775512695,1177
"MG32315","Vavatenina","MG32315150","Sahatavy",48.9963,-17.4521,"CSB2",320.269805908203,1178
"MG44422","Morafenobe","MG44422050","Beravina",45.2273,-18.1783,"CSB2",35.4023933410645,1180
"MG42413","Antsohihy","MG42413171","Ambodimadiro",48.0243,-14.5471,"CSB2",80.6170806884766,1181
"MG42413","Antsohihy","MG42413130","Ambodimanary",47.9992,-15.2291,"CSB2",168.873764038086,1182
"MG42413","Antsohihy","MG42413090","Ambodimandresy",48.0954,-14.7863,"CSB2",239.848297119141,1183
"MG42413","Antsohihy","MG42413051","Ampandriankilandy",48.0669,-14.9383,"CSB2",163.850738525391,1184
"MG42413","Antsohihy","MG42413070","Anahidrano",47.8902,-15.0175,"CSB2",467.922149658203,1185
"MG42413","Antsohihy","MG42413172","Andreba",48.1891,-14.5964,"CSB2",74.5263824462891,1186
"MG42413","Antsohihy","MG42413052","Anjalazala",48.1744,-15.0132,"CSB2",45.7644157409668,1187
"MG42413","Antsohihy","MG42413110","Anjiamangirana",47.7724,-15.1695,"CSB2",224.656402587891,1188
"MG42413","Antsohihy","MG42413030","Ankerika",47.8753,-14.9587,"CSB2",69.2305679321289,1189
"MG32304","Mananara-Avaratra","MG32304050","Manambolosy",49.6715,-16.0409,"CSB2",350.039215087891,1190
"MG32304","Mananara-Avaratra","MG32304091","Sandrakatsy",49.6162,-16.3421,"CSB2",552.094116210938,1192
"MG32304","Mananara-Avaratra","MG32304130","Saromaona",49.329,-16.159,"CSB2",67.0648803710938,1193
"MG32304","Mananara-Avaratra","MG32304032","Antanananivo",49.7196,-16.2844,"CSB2",332.111114501953,1194
"MG32303","Maroantsetra","MG32303090","Ambinanitelo",49.5829,-15.3503,"CSB2",1068.61926269531,1196
"MG32303","Maroantsetra","MG32303051","Andranofotsy",49.8201,-15.4328,"CSB2",206.29704284668,1197
"MG32303","Maroantsetra","MG32303153","Androndrono",49.1996,-15.7656,"CSB2",10.2874965667725,1198
"MG32303","Maroantsetra","MG32303111","Anjahana",49.8665,-15.4121,"CSB2",698.941589355469,1199
"MG43404","Maevatanana","MG43404112","Ambalajia",46.9284,-16.7856,"CSB2",141.133102416992,1200
"MG43404","Maevatanana","MG43404131","Ambalanjanakomby",47.0711,-16.6994,"CSB2",199.261474609375,1201
"MG43404","Maevatanana","MG43404171","Andriba",46.9299,-17.6044,"CSB2",350.523162841797,1202
"MG43404","Maevatanana","MG43404092","Antanimbary",46.855,-17.1851,"CSB2",266.639739990234,1203
"MG43404","Maevatanana","MG43404091","Antsiafabositra",46.9552,-17.3082,"CSB2",162.450942993164,1204
"MG43404","Maevatanana","MG43404050","Bemokotra",46.6982,-17.06,"CSB2",196.145126342773,1205
"MG43404","Maevatanana","MG43404031","Maevatanana II",46.8459,-16.9007,"CSB2",206.412796020508,1206
"MG43404","Maevatanana","MG43404192","Madiromirafy",46.8419,-16.8411,"CSB2",81.4216690063477,1207
"MG43404","Maevatanana","MG43404070","Mahazoma",46.5705,-17.1695,"CSB2",313.52734375,1209
"MG43404","Maevatanana","MG43404191","Mangabe",46.8229,-16.7232,"CSB2",230.258926391602,1210
"MG43404","Maevatanana","MG43404173","Morafeno",47.2333,-17.6447,"CSB2",33.0227813720703,1212
"MG43416","Kandreho","MG43416052","Andasibe",46.2443,-17.6605,"CSB2",59.201587677002,1213
"MG43416","Kandreho","MG43416013","Behazomaty",46.278,-17.4661,"CSB2",8.88929176330566,1215
"MG43416","Kandreho","MG43416051","Betaimboay",46.135,-17.7671,"CSB2",5.26487016677856,1216
"MG43416","Kandreho","MG43416012","Ambaliha",46.005,-17.4508,"CSB2",23.9120178222656,1218
"MG43408","Tsaratanana","MG43408170","Ambakireny",47.8403,-17.629,"CSB2",253.272003173828,1219
"MG43408","Tsaratanana","MG43408130","Ampandrana",47.8423,-17.312,"CSB2",39.8947868347168,1220
"MG43408","Tsaratanana","MG43408030","Bekapaika",47.5579,-16.7472,"CSB2",353.626586914062,1221
"MG43408","Tsaratanana","MG43408070","Betrandraka",47.5522,-17.0353,"CSB2",68.3210830688477,1222
"MG43408","Tsaratanana","MG43408190","Brieville",47.6477,-17.4775,"CSB2",9.93519115447998,1223
"MG43408","Tsaratanana","MG43408210","Sakoamadinika",48.0362,-17.1992,"CSB2",178.501998901367,1224
"MG43408","Tsaratanana","MG43408110","Sarobaratra",47.3274,-16.4635,"CSB2",4.81686639785767,1225
"MG43408","Tsaratanana","MG43408050","Tsararova",47.6523,-16.7131,"CSB2",24.1695022583008,1226
"MG43408","Tsaratanana","MG43408090","Keliloha",47.6656,-17.2682,"CSB2",302.751068115234,1228
"MG43408","Tsaratanana","MG43408230","Manakana",47.4611,-17.761,"CSB2",215.01513671875,1229
"MG44421","Maintirano","MG44421050","Andabotoka",44.1308,-18.1091,"CSB2",285.132385253906,1230
"MG44421","Maintirano","MG44421194","Andranovao",44.06,-17.6135,"CSB2",257.240539550781,1231
"MG44421","Maintirano","MG44421090","Andrea",44.122,-17.8931,"CSB2",339.091857910156,1232
"MG44421","Maintirano","MG44421110","Ankisatra",44.1523,-18.2242,"CSB2",27.2601165771484,1233
"MG44421","Maintirano","MG44421210","Antsaidoha Bebao",44.4365,-17.4342,"CSB2",12.6102046966553,1234
"MG44421","Maintirano","MG44421150","Antsondrodava",44.3902,-18.4519,"CSB2",54.6501693725586,1235
"MG44421","Maintirano","MG44421232","Bebaboky Sud",44.4668,-17.1364,"CSB2",31.714807510376,1236
"MG44421","Maintirano","MG44421170","Belitsaky",44.4299,-17.9816,"CSB2",37.2949333190918,1237
"MG44421","Maintirano","MG44421231","Berevo/ranobe",44.2933,-17.2219,"CSB2",256.559783935547,1238
"MG44421","Maintirano","MG44421070","Betanatanana",44.1426,-18.1678,"CSB2",804.036499023438,1239
"MG44421","Maintirano","MG44421030","Mafaijijo",44.0845,-18.0567,"CSB2",78.1920928955078,1240
"MG44421","Maintirano","MG44421130","Marohazo",44.33,-17.669,"CSB2",29.56858253479,1242
"MG44421","Maintirano","MG44421193","Maromavo",44.2993,-17.5794,"CSB2",28.7706470489502,1243
"MG44421","Maintirano","MG44421191","Tambohorano",43.9542,-17.5111,"CSB2",150.862548828125,1244
"MG44421","Maintirano","MG44421192","Veromanga",44.2079,-17.479,"CSB2",13.8714923858643,1245
"MG44417","Ambatomainty","MG44417031","Sarodrano",45.6453,-17.7442,"CSB2",173.20964050293,1246
"MG44420","Antsalova","MG44420090","Bekopaka",44.7928,-19.1476,"CSB2",168.764526367188,1248
"MG44420","Antsalova","MG44420050","Masoarivo",44.3858,-18.925,"CSB2",55.2504463195801,1249
"MG44420","Antsalova","MG44420030","Soahany",44.2096,-18.6752,"CSB2",94.3515701293945,1250
"MG44420","Antsalova","MG44420070","Trangahy",44.5596,-19.1287,"CSB2",51.6040802001953,1251
"MG44402","Besalampy","MG44402072","Ambolodia Sud",44.9768,-17.201,"CSB2",13.744366645813,1252
"MG44402","Besalampy","MG44402012","Ampako",44.8172,-16.7521,"CSB2",42.3704528808594,1253
"MG44402","Besalampy","MG44402090","Ankasakasa Tsibiray",44.868,-16.3476,"CSB2",164.089248657227,1254
"MG44402","Besalampy","MG44402071","Bekodoka",45.1034,-16.9711,"CSB2",77.6573333740234,1255
"MG44402","Besalampy","MG44402110","Mahabe",45.3229,-17.0848,"CSB2",12.1556253433228,1257
"MG44402","Besalampy","MG44402030","Marovoay Sud",44.5896,-16.9742,"CSB2",113.79174041748,1258
"MG44402","Besalampy","MG44402050","Soanenga",44.6127,-16.5056,"CSB2",6.17720937728882,1259
"MG44422","Morafenobe","MG44422030","Andramy",44.7649,-17.9793,"CSB2",2.03111290931702,1261
"MG33314","Moramanga","MG33314110","Morarano Gara",48.2719,-18.7013,"CSB2",267.759094238281,1263
"MG33314","Moramanga","MG33314150","Sabotsy Anjiro",48.0047,-18.9234,"CSB2",235.974868774414,1264
"MG33314","Moramanga","MG33314092","Vodiriana",48.0411,-18.9811,"CSB2",86.9264221191406,1265
"MG32303","Maroantsetra","MG32303070","Ankofa",49.6489,-15.398,"CSB2",1035.93664550781,1266
"MG32303","Maroantsetra","MG32303132","Ankofabe",49.6162,-15.5137,"CSB2",462.423828125,1267
"MG32303","Maroantsetra","MG32303052","Antakotako",49.8023,-15.332,"CSB2",636.528869628906,1268
"MG32303","Maroantsetra","MG32303133","Antsirabe Sahatany",49.5962,-15.4877,"CSB2",734.720520019531,1269
"MG32303","Maroantsetra","MG32303113","Mahalevona",49.9152,-15.4128,"CSB2",2162.59423828125,1270
"MG32303","Maroantsetra","MG32303152","Morafeno",49.4517,-15.707,"CSB2",7.07191944122314,1271
"MG32303","Maroantsetra","MG32303112","Ambanizana",49.9532,-15.6127,"CSB2",400.66650390625,1272
"MG32303","Maroantsetra","MG32303131","Voloina",49.6153,-15.5715,"CSB2",705.378723144531,1273
"MG54502","Manja","MG54502110","Andranopasy",43.7393,-21.279,"CSB2",41.2410736083984,1274
"MG54502","Manja","MG54502090","Ankiliabo",43.8941,-21.7141,"CSB2",817.401000976562,1275
"MG54502","Manja","MG54502050","Anontsibe Centre",44.4685,-21.3758,"CSB2",143.12043762207,1277
"MG52514","Tsihombe","MG52514031","Betanty (Faux Cap)",45.528,-25.5657,"CSB2",178.195541381836,1278
"MG54502","Manja","MG54502030","Beharona",44.3045,-21.5241,"CSB2",17.1632480621338,1279
"MG52514","Tsihombe","MG52514050","Marovato",45.2761,-25.5277,"CSB2",102.837966918945,1280
"MG52514","Tsihombe","MG52514012","Nikoly",45.3781,-25.4381,"CSB2",20.0867023468018,1281
"MG54502","Manja","MG54502070","Soaserana",44.2233,-21.1056,"CSB2",219.573959350586,1282
"MG54511","Miandrivazo","MG54511091","Ambatolahy",45.5383,-20.0079,"CSB2",505.512176513672,1283
"MG54511","Miandrivazo","MG54511032","Ampanihy",45.4133,-19.4292,"CSB2",369.032836914062,1284
"MG54511","Miandrivazo","MG54511130","Ankavandra",45.3055,-18.7968,"CSB2",17.6838073730469,1285
"MG54511","Miandrivazo","MG54511210","Ankondromena",45.057,-18.4011,"CSB2",169.470993041992,1286
"MG54511","Miandrivazo","MG54511071","Ankotrofotsy",45.5292,-19.8002,"CSB2",111.625312805176,1287
"MG54511","Miandrivazo","MG54511033","Anosimena",45.4033,-19.6715,"CSB2",208.802383422852,1288
"MG54511","Miandrivazo","MG54511031","Bemahatazana",45.4003,-19.5497,"CSB2",166.720779418945,1289
"MG54511","Miandrivazo","MG54511170","Betsipolitra",45.112,-18.626,"CSB2",7.35642528533936,1290
"MG54511","Miandrivazo","MG54511012","Dabolava",45.5417,-19.5879,"CSB2",2.61037158966064,1291
"MG54511","Miandrivazo","MG54511072","Isalo",45.4168,-19.7188,"CSB2",118.306396484375,1292
"MG54511","Miandrivazo","MG54511110","Itondy",45.3491,-19.0603,"CSB2",182.203002929688,1293
"MG54511","Miandrivazo","MG54511092","Manambina",45.4824,-20.0843,"CSB2",344.296295166016,1294
"MG54511","Miandrivazo","MG54511050","Manandaza",45.6188,-19.3257,"CSB2",1.24098527431488,1295
"MG54511","Miandrivazo","MG54511150","Soaloka",45.2546,-18.547,"CSB2",375.560913085938,1297
"MG31307","Vatomandry","MG31307250","Ifasina II",48.6183,-19.3171,"CSB2",65.4353942871094,1298
"MG31307","Vatomandry","MG31307230","Ambalabe",48.6325,-19.219,"CSB2",73.3322372436523,1299
"MG31307","Vatomandry","MG31307110","Ambalavolo",48.8499,-19.2327,"CSB2",100.506965637207,1300
"MG31307","Vatomandry","MG31307131","Amboditavolo",48.8867,-19.1787,"CSB2",60.9496307373047,1301
"MG31307","Vatomandry","MG31307030","Ambodivoananto",48.924,-19.3286,"CSB2",41.7680168151855,1302
"MG31307","Vatomandry","MG31307190","Ampasimadinika",48.7098,-19.5352,"CSB2",220.357131958008,1303
"MG31307","Vatomandry","MG31307172","Ampasimazava",48.6592,-19.6678,"CSB2",34.2553405761719,1304
"MG31307","Vatomandry","MG31307091","Antanambao Mahatsara",48.8006,-19.31,"CSB2",146.436584472656,1305
"MG31307","Vatomandry","MG31307210","Ifasina I",48.681,-19.4488,"CSB2",53.4007835388184,1306
"MG31307","Vatomandry","MG31307151","Ilaka Est",48.838,-19.5505,"CSB2",1229.494140625,1307
"MG31307","Vatomandry","MG31307051","Maintinandry",48.9336,-19.4245,"CSB2",454.587554931641,1308
"MG31307","Vatomandry","MG31307152","Niarovana Caroline",48.804,-19.5753,"CSB2",430.071807861328,1309
"MG31307","Vatomandry","MG31307132","Niherenana",48.8917,-19.0675,"CSB2",43.2111167907715,1310
"MG31307","Vatomandry","MG31307070","Sahamatevina",48.9147,-19.2277,"CSB2",676.877197265625,1312
"MG31307","Vatomandry","MG31307052","Tanambao Vahatrakaka",48.8225,-19.4018,"CSB2",143.936386108398,1313
"MG31307","Vatomandry","MG31307053","Tsarasambo",48.882,-19.4372,"CSB2",300.593566894531,1314
"MG31307","Vatomandry","MG31307171","Tsivangiana",48.7841,-19.6526,"CSB2",766.889282226562,1315
"MG31306","Brickaville","MG31306210","Ambalarondra",49.0001,-18.4685,"CSB2",205.284805297852,1320
"MG31306","Brickaville","MG31306110","Ambinaninony",49.1722,-18.4599,"CSB2",31.4928607940674,1321
"MG31306","Brickaville","MG31306172","Ampasimbe",48.6815,-18.9656,"CSB2",149.638778686523,1322
"MG31306","Brickaville","MG31306252","Andekaleka",48.5967,-18.7984,"CSB2",165.647720336914,1323
"MG31306","Brickaville","MG31306090","Andovoranto",49.1128,-18.9451,"CSB2",323.984832763672,1324
"MG31306","Brickaville","MG31306290","Anjahamana",48.8327,-18.1704,"CSB2",5.05155849456787,1325
"MG31306","Brickaville","MG31306130","Fetraomby",48.9032,-18.6104,"CSB2",73.1942825317383,1326
"MG31306","Brickaville","MG31306251","Lohariandava",48.6783,-18.7872,"CSB2",176.459396362305,1327
"MG31306","Brickaville","MG31306070","Mahatsara",49.0268,-18.9351,"CSB2",312.520111083984,1328
"MG31306","Brickaville","MG31306230","Maroseranana",48.8378,-18.5378,"CSB2",113.956672668457,1329
"MG31306","Brickaville","MG31306171","Ranomafana Est",48.8434,-18.9609,"CSB2",196.34147644043,1330
"MG31306","Brickaville","MG31306150","Vohipeno Razanaka",48.8799,-18.7717,"CSB2",392.793884277344,1331
"MG31306","Brickaville","MG31306030","Vohitranivona",49.0991,-18.7292,"CSB2",111.866668701172,1332
"MG31306","Brickaville","MG31306270","Ambohimanana",48.7697,-18.5375,"CSB2",127.757820129395,1333
"MG33313","Ambatondrazaka","MG33313032","Ambatondrazaka Suburbaine",48.4606,-17.8319,"CSB2",999.009765625,1335
"MG33313","Ambatondrazaka","MG33313130","Ambatosoratra",48.5174,-17.6135,"CSB2",505.427581787109,1336
"MG33313","Ambatondrazaka","MG33313070","Ambohitsilaozana",48.468,-17.7023,"CSB2",300.415710449219,1338
"MG33313","Ambatondrazaka","MG33313192","Amparihintsokatra",48.5734,-17.5295,"CSB2",69.189338684082,1339
"MG33313","Ambatondrazaka","MG33313050","Ampitatsimo",48.3782,-17.8067,"CSB2",1378.00854492188,1340
"MG33313","Ambatondrazaka","MG33313194","Andromba",48.6429,-17.4029,"CSB2",275.755798339844,1341
"MG33313","Ambatondrazaka","MG33313193","Antanandava",48.6708,-17.4557,"CSB2",44.6073379516602,1342
"MG33313","Ambatondrazaka","MG33313112","Antsangasanga",48.2888,-17.8404,"CSB2",195.419479370117,1343
"MG33313","Ambatondrazaka","MG33313152","Bejofo",48.2122,-17.8361,"CSB2",651.417358398438,1344
"MG33313","Ambatondrazaka","MG33313170","Didy",48.5495,-18.1206,"CSB2",135.876190185547,1345
"MG33313","Ambatondrazaka","MG33313031","Feramanga Nord",48.4643,-17.817,"CSB2",571.082214355469,1346
"MG33313","Ambatondrazaka","MG33313090","Ilafy",48.4137,-17.8915,"CSB2",384.904541015625,1347
"MG42413","Antsohihy","MG42413150","Antsahabe",48.3782,-14.808,"CSB2",314.576538085938,1348
"MG42411","Analalava","MG42411070","Ambaliha",48.218,-14.5296,"CSB2",376.585723876953,1350
"MG42411","Analalava","MG42411012","Ambarijeby Sud",47.6771,-14.933,"CSB2",7.19420099258423,1351
"MG42411","Analalava","MG42411030","Ambolobozo",47.8086,-14.411,"CSB2",54.4030952453613,1352
"MG42411","Analalava","MG42411170","Ankaramy",48.1788,-13.9792,"CSB2",624.700317382812,1354
"MG42411","Analalava","MG42411050","Befotaka Nord",48.0218,-14.5322,"CSB2",274.008880615234,1355
"MG42411","Analalava","MG42411210","Mahadrodroka",47.2849,-15.3091,"CSB2",26.6889476776123,1356
"MG42411","Analalava","MG42411090","Maromandia",48.0828,-14.2033,"CSB2",221.34846496582,1357
"MG42411","Analalava","MG42411110","Marovatolena",47.6425,-15.1922,"CSB2",8.43750667572021,1358
"MG42414","Bealanana","MG42414071","Ambatosia",48.6579,-14.6755,"CSB2",147.78059387207,1360
"MG42414","Bealanana","MG42414211","Ambodiadabo M",49.169,-14.6426,"CSB2",506.192626953125,1361
"MG42414","Bealanana","MG42414072","Ambodiampana",48.6725,-14.639,"CSB2",157.083801269531,1362
"MG42414","Bealanana","MG42414171","Ambodisikidy",48.9016,-14.8437,"CSB2",63.3886413574219,1363
